"";"year";"step";"fleet";"sex";"part";"ageerr";"Lbin_hi";"Lbin_lo";"Nsamp";"0";"1";"2";"3"
"2110";"2005";"2";3;0;0;2;18;18;10;"0";"0";"0";"0"
"2111";"2005";"2";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"2112";"2005";"2";3;0;0;2;19;19;10;"0";"0";"0";"0"
"2113";"2005";"3";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"2114";"2005";"3";3;0;0;2;4;4;10;"1";"0";"0";"0"
"2115";"2005";"3";3;0;0;2;4,5;4,5;10;"2";"0";"0";"0"
"2116";"2005";"3";3;0;0;2;5;5;10;"5";"0";"0";"0"
"2117";"2005";"3";3;0;0;2;5,5;5,5;10;"4";"0";"0";"0"
"2118";"2005";"3";3;0;0;2;6;6;10;"5";"0";"0";"0"
"2119";"2005";"3";3;0;0;2;6,5;6,5;10;"4";"0";"0";"0"
"2120";"2005";"3";3;0;0;2;7;7;10;"7";"0";"0";"0"
"2121";"2005";"3";3;0;0;2;7,5;7,5;10;"6";"0";"0";"0"
"2122";"2005";"3";3;0;0;2;8;8;10;"13";"0";"0";"0"
"2123";"2005";"3";3;0;0;2;8,5;8,5;10;"13";"0";"0";"0"
"2124";"2005";"3";3;0;0;2;9;9;10;"14";"0";"0";"0"
"2125";"2005";"3";3;0;0;2;9,5;9,5;10;"14";"1";"0";"0"
"2126";"2005";"3";3;0;0;2;10;10;10;"9";"6";"0";"0"
"2127";"2005";"3";3;0;0;2;10,5;10,5;10;"12";"5";"0";"0"
"2128";"2005";"3";3;0;0;2;11;11;10;"8";"10";"0";"0"
"2129";"2005";"3";3;0;0;2;11,5;11,5;10;"1";"22";"0";"0"
"2130";"2005";"3";3;0;0;2;12;12;10;"2";"24";"0";"0"
"2131";"2005";"3";3;0;0;2;12,5;12,5;10;"1";"24";"0";"0"
"2132";"2005";"3";3;0;0;2;13;13;10;"0";"20";"0";"0"
"2133";"2005";"3";3;0;0;2;13,5;13,5;10;"0";"21";"0";"0"
"2134";"2005";"3";3;0;0;2;14;14;10;"0";"15";"0";"0"
"2135";"2005";"3";3;0;0;2;14,5;14,5;10;"0";"13";"1";"0"
"2136";"2005";"3";3;0;0;2;15;15;10;"0";"8";"2";"0"
"2137";"2005";"3";3;0;0;2;15,5;15,5;10;"0";"0";"1";"0"
"2138";"2005";"3";3;0;0;2;16;16;10;"0";"2";"1";"0"
"2139";"2005";"3";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"2140";"2005";"3";3;0;0;2;17;17;10;"0";"0";"0";"0"
"2141";"2005";"3";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"2142";"2005";"3";3;0;0;2;18;18;10;"0";"0";"0";"0"
"2143";"2005";"3";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"2144";"2005";"3";3;0;0;2;19;19;10;"0";"0";"0";"0"
"2145";"2005";"4";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"2146";"2005";"4";3;0;0;2;4;4;10;"0";"0";"0";"0"
"2147";"2005";"4";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"2148";"2005";"4";3;0;0;2;5;5;10;"0";"0";"0";"0"
"2149";"2005";"4";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"2150";"2005";"4";3;0;0;2;6;6;10;"1";"0";"0";"0"
"2151";"2005";"4";3;0;0;2;6,5;6,5;10;"2";"0";"0";"0"
"2152";"2005";"4";3;0;0;2;7;7;10;"5";"0";"0";"0"
"2153";"2005";"4";3;0;0;2;7,5;7,5;10;"15";"0";"0";"0"
"2154";"2005";"4";3;0;0;2;8;8;10;"14";"0";"0";"0"
"2155";"2005";"4";3;0;0;2;8,5;8,5;10;"16";"0";"0";"0"
"2156";"2005";"4";3;0;0;2;9;9;10;"17";"0";"0";"0"
"2157";"2005";"4";3;0;0;2;9,5;9,5;10;"21";"0";"0";"0"
"2158";"2005";"4";3;0;0;2;10;10;10;"17";"0";"0";"0"
"2159";"2005";"4";3;0;0;2;10,5;10,5;10;"20";"1";"0";"0"
"2160";"2005";"4";3;0;0;2;11;11;10;"18";"2";"0";"0"
"2161";"2005";"4";3;0;0;2;11,5;11,5;10;"16";"4";"0";"0"
"2162";"2005";"4";3;0;0;2;12;12;10;"11";"4";"0";"0"
"2163";"2005";"4";3;0;0;2;12,5;12,5;10;"5";"7";"0";"0"
"2164";"2005";"4";3;0;0;2;13;13;10;"1";"11";"0";"0"
"2165";"2005";"4";3;0;0;2;13,5;13,5;10;"4";"8";"0";"0"
"2166";"2005";"4";3;0;0;2;14;14;10;"0";"12";"0";"0"
"2167";"2005";"4";3;0;0;2;14,5;14,5;10;"0";"9";"0";"0"
"2168";"2005";"4";3;0;0;2;15;15;10;"1";"4";"0";"0"
"2169";"2005";"4";3;0;0;2;15,5;15,5;10;"0";"0";"1";"0"
"2170";"2005";"4";3;0;0;2;16;16;10;"0";"1";"0";"0"
"2171";"2005";"4";3;0;0;2;16,5;16,5;10;"0";"0";"2";"0"
"2172";"2005";"4";3;0;0;2;17;17;10;"0";"0";"0";"0"
"2173";"2005";"4";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"2174";"2005";"4";3;0;0;2;18;18;10;"0";"0";"0";"0"
"2175";"2005";"4";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"2176";"2005";"4";3;0;0;2;19;19;10;"0";"0";"0";"0"
"2177";"2006";"1";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"2178";"2006";"1";3;0;0;2;4;4;10;"0";"0";"0";"0"
"2179";"2006";"1";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"2180";"2006";"1";3;0;0;2;5;5;10;"0";"0";"0";"0"
"2181";"2006";"1";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"2182";"2006";"1";3;0;0;2;6;6;10;"0";"1";"0";"0"
"2183";"2006";"1";3;0;0;2;6,5;6,5;10;"0";"1";"0";"0"
"2184";"2006";"1";3;0;0;2;7;7;10;"0";"1";"0";"0"
"2185";"2006";"1";3;0;0;2;7,5;7,5;10;"0";"1";"0";"0"
"2186";"2006";"1";3;0;0;2;8;8;10;"0";"4";"0";"0"
"2187";"2006";"1";3;0;0;2;8,5;8,5;10;"0";"16";"0";"0"
"2188";"2006";"1";3;0;0;2;9;9;10;"0";"34";"0";"0"
"2189";"2006";"1";3;0;0;2;9,5;9,5;10;"0";"32";"0";"0"
"2190";"2006";"1";3;0;0;2;10;10;10;"0";"31";"0";"0"
"2191";"2006";"1";3;0;0;2;10,5;10,5;10;"0";"31";"0";"0"
"2192";"2006";"1";3;0;0;2;11;11;10;"0";"47";"0";"0"
"2193";"2006";"1";3;0;0;2;11,5;11,5;10;"0";"37";"0";"0"
"2194";"2006";"1";3;0;0;2;12;12;10;"0";"32";"0";"0"
"2195";"2006";"1";3;0;0;2;12,5;12,5;10;"0";"33";"0";"0"
"2196";"2006";"1";3;0;0;2;13;13;10;"0";"13";"3";"0"
"2197";"2006";"1";3;0;0;2;13,5;13,5;10;"0";"6";"2";"0"
"2198";"2006";"1";3;0;0;2;14;14;10;"0";"3";"5";"0"
"2199";"2006";"1";3;0;0;2;14,5;14,5;10;"0";"2";"4";"0"
"2200";"2006";"1";3;0;0;2;15;15;10;"0";"2";"3";"0"
"2201";"2006";"1";3;0;0;2;15,5;15,5;10;"0";"0";"1";"0"
"2202";"2006";"1";3;0;0;2;16;16;10;"0";"0";"0";"0"
"2203";"2006";"1";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"2204";"2006";"1";3;0;0;2;17;17;10;"0";"0";"0";"0"
"2205";"2006";"1";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"2206";"2006";"1";3;0;0;2;18;18;10;"0";"0";"0";"0"
"2207";"2006";"1";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"2208";"2006";"1";3;0;0;2;19;19;10;"0";"0";"0";"0"
"2209";"2006";"2";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"2210";"2006";"2";3;0;0;2;4;4;10;"0";"0";"0";"0"
"2211";"2006";"2";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"2212";"2006";"2";3;0;0;2;5;5;10;"0";"0";"0";"0"
"2213";"2006";"2";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"2214";"2006";"2";3;0;0;2;6;6;10;"0";"1";"0";"0"
"2215";"2006";"2";3;0;0;2;6,5;6,5;10;"0";"1";"0";"0"
"2216";"2006";"2";3;0;0;2;7;7;10;"0";"1";"0";"0"
"2217";"2006";"2";3;0;0;2;7,5;7,5;10;"0";"1";"0";"0"
"2218";"2006";"2";3;0;0;2;8;8;10;"0";"1";"0";"0"
"2219";"2006";"2";3;0;0;2;8,5;8,5;10;"0";"1";"0";"0"
"2220";"2006";"2";3;0;0;2;9;9;10;"0";"3";"0";"0"
"2221";"2006";"2";3;0;0;2;9,5;9,5;10;"0";"46";"0";"0"
"2222";"2006";"2";3;0;0;2;10;10;10;"0";"100";"0";"0"
"2223";"2006";"2";3;0;0;2;10,5;10,5;10;"0";"133";"0";"0"
"2224";"2006";"2";3;0;0;2;11;11;10;"0";"155";"0";"0"
"2225";"2006";"2";3;0;0;2;11,5;11,5;10;"0";"157";"0";"0"
"2226";"2006";"2";3;0;0;2;12;12;10;"0";"138";"0";"0"
"2227";"2006";"2";3;0;0;2;12,5;12,5;10;"0";"128";"0";"0"
"2228";"2006";"2";3;0;0;2;13;13;10;"0";"107";"0";"0"
"2229";"2006";"2";3;0;0;2;13,5;13,5;10;"0";"70";"2";"0"
"2230";"2006";"2";3;0;0;2;14;14;10;"0";"65";"3";"0"
"2231";"2006";"2";3;0;0;2;14,5;14,5;10;"0";"24";"8";"0"
"2232";"2006";"2";3;0;0;2;15;15;10;"0";"8";"12";"0"
"2233";"2006";"2";3;0;0;2;15,5;15,5;10;"0";"4";"11";"0"
"2234";"2006";"2";3;0;0;2;16;16;10;"0";"1";"3";"0"
"2235";"2006";"2";3;0;0;2;16,5;16,5;10;"0";"0";"1";"0"
"2236";"2006";"2";3;0;0;2;17;17;10;"0";"0";"1";"0"
"2237";"2006";"2";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"2238";"2006";"2";3;0;0;2;18;18;10;"0";"0";"0";"0"
"2239";"2006";"2";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"2240";"2006";"2";3;0;0;2;19;19;10;"0";"0";"0";"0"
"2241";"2006";"3";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"2242";"2006";"3";3;0;0;2;4;4;10;"0";"0";"0";"0"
"2243";"2006";"3";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"2244";"2006";"3";3;0;0;2;5;5;10;"0";"0";"0";"0"
"2245";"2006";"3";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"2246";"2006";"3";3;0;0;2;6;6;10;"0";"0";"0";"0"
"2247";"2006";"3";3;0;0;2;6,5;6,5;10;"1";"0";"0";"0"
"2248";"2006";"3";3;0;0;2;7;7;10;"1";"0";"0";"0"
"2249";"2006";"3";3;0;0;2;7,5;7,5;10;"1";"0";"0";"0"
"2250";"2006";"3";3;0;0;2;8;8;10;"1";"0";"0";"0"
"2251";"2006";"3";3;0;0;2;8,5;8,5;10;"1";"0";"0";"0"
"2252";"2006";"3";3;0;0;2;9;9;10;"4";"4";"0";"0"
"2253";"2006";"3";3;0;0;2;9,5;9,5;10;"1";"7";"0";"0"
"2254";"2006";"3";3;0;0;2;10;10;10;"0";"22";"0";"0"
"2255";"2006";"3";3;0;0;2;10,5;10,5;10;"0";"27";"0";"0"
"2256";"2006";"3";3;0;0;2;11;11;10;"0";"14";"0";"0"
"2257";"2006";"3";3;0;0;2;11,5;11,5;10;"0";"30";"0";"0"
"2258";"2006";"3";3;0;0;2;12;12;10;"0";"13";"0";"0"
"2259";"2006";"3";3;0;0;2;12,5;12,5;10;"0";"13";"0";"0"
"2260";"2006";"3";3;0;0;2;13;13;10;"0";"14";"0";"0"
"2261";"2006";"3";3;0;0;2;13,5;13,5;10;"0";"16";"0";"0"
"2262";"2006";"3";3;0;0;2;14;14;10;"0";"9";"0";"0"
"2263";"2006";"3";3;0;0;2;14,5;14,5;10;"0";"8";"0";"0"
"2264";"2006";"3";3;0;0;2;15;15;10;"0";"3";"0";"0"
"2265";"2006";"3";3;0;0;2;15,5;15,5;10;"0";"0";"0";"0"
"2266";"2006";"3";3;0;0;2;16;16;10;"0";"0";"0";"0"
"2267";"2006";"3";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"2268";"2006";"3";3;0;0;2;17;17;10;"0";"0";"0";"0"
"2269";"2006";"3";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"2270";"2006";"3";3;0;0;2;18;18;10;"0";"0";"0";"0"
"2271";"2006";"3";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"2272";"2006";"3";3;0;0;2;19;19;10;"0";"0";"0";"0"
"2273";"2006";"4";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"2274";"2006";"4";3;0;0;2;4;4;10;"0";"0";"0";"0"
"2275";"2006";"4";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"2276";"2006";"4";3;0;0;2;5;5;10;"0";"0";"0";"0"
"2277";"2006";"4";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"2278";"2006";"4";3;0;0;2;6;6;10;"0";"0";"0";"0"
"2279";"2006";"4";3;0;0;2;6,5;6,5;10;"0";"0";"0";"0"
"2280";"2006";"4";3;0;0;2;7;7;10;"1";"0";"0";"0"
"2281";"2006";"4";3;0;0;2;7,5;7,5;10;"1";"0";"0";"0"
"2282";"2006";"4";3;0;0;2;8;8;10;"2";"0";"0";"0"
"2283";"2006";"4";3;0;0;2;8,5;8,5;10;"1";"0";"0";"0"
"2284";"2006";"4";3;0;0;2;9;9;10;"5";"0";"0";"0"
"2285";"2006";"4";3;0;0;2;9,5;9,5;10;"5";"1";"0";"0"
"2286";"2006";"4";3;0;0;2;10;10;10;"6";"2";"0";"0"
"2287";"2006";"4";3;0;0;2;10,5;10,5;10;"14";"2";"0";"0"
"2288";"2006";"4";3;0;0;2;11;11;10;"2";"6";"0";"0"
"2289";"2006";"4";3;0;0;2;11,5;11,5;10;"1";"4";"0";"0"
"2290";"2006";"4";3;0;0;2;12;12;10;"1";"3";"0";"0"
"2291";"2006";"4";3;0;0;2;12,5;12,5;10;"0";"5";"0";"0"
"2292";"2006";"4";3;0;0;2;13;13;10;"0";"6";"0";"0"
"2293";"2006";"4";3;0;0;2;13,5;13,5;10;"0";"2";"0";"0"
"2294";"2006";"4";3;0;0;2;14;14;10;"0";"2";"0";"0"
"2295";"2006";"4";3;0;0;2;14,5;14,5;10;"0";"3";"0";"0"
"2296";"2006";"4";3;0;0;2;15;15;10;"0";"2";"0";"0"
"2297";"2006";"4";3;0;0;2;15,5;15,5;10;"0";"0";"0";"0"
"2298";"2006";"4";3;0;0;2;16;16;10;"0";"0";"0";"0"
"2299";"2006";"4";3;0;0;2;16,5;16,5;10;"0";"1";"0";"0"
"2300";"2006";"4";3;0;0;2;17;17;10;"0";"0";"0";"0"
"2301";"2006";"4";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"2302";"2006";"4";3;0;0;2;18;18;10;"0";"0";"0";"0"
"2303";"2006";"4";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"2304";"2006";"4";3;0;0;2;19;19;10;"0";"0";"0";"0"
"2305";"2007";"1";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"2306";"2007";"1";3;0;0;2;4;4;10;"0";"0";"0";"0"
"2307";"2007";"1";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"2308";"2007";"1";3;0;0;2;5;5;10;"0";"0";"0";"0"
"2309";"2007";"1";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"2310";"2007";"1";3;0;0;2;6;6;10;"0";"0";"0";"0"
"2311";"2007";"1";3;0;0;2;6,5;6,5;10;"0";"0";"0";"0"
"2312";"2007";"1";3;0;0;2;7;7;10;"0";"1";"0";"0"
"2313";"2007";"1";3;0;0;2;7,5;7,5;10;"0";"1";"0";"0"
"2314";"2007";"1";3;0;0;2;8;8;10;"0";"5";"0";"0"
"2315";"2007";"1";3;0;0;2;8,5;8,5;10;"0";"11";"0";"0"
"2316";"2007";"1";3;0;0;2;9;9;10;"0";"42";"0";"0"
"2317";"2007";"1";3;0;0;2;9,5;9,5;10;"0";"81";"0";"0"
"2318";"2007";"1";3;0;0;2;10;10;10;"0";"80";"0";"0"
"2319";"2007";"1";3;0;0;2;10,5;10,5;10;"0";"78";"0";"0"
"2320";"2007";"1";3;0;0;2;11;11;10;"0";"88";"0";"0"
"2321";"2007";"1";3;0;0;2;11,5;11,5;10;"0";"70";"0";"0"
"2322";"2007";"1";3;0;0;2;12;12;10;"0";"47";"0";"0"
"2323";"2007";"1";3;0;0;2;12,5;12,5;10;"0";"24";"1";"0"
"2324";"2007";"1";3;0;0;2;13;13;10;"0";"10";"7";"0"
"2325";"2007";"1";3;0;0;2;13,5;13,5;10;"0";"4";"8";"0"
"2326";"2007";"1";3;0;0;2;14;14;10;"0";"0";"2";"0"
"2327";"2007";"1";3;0;0;2;14,5;14,5;10;"0";"1";"2";"0"
"2328";"2007";"1";3;0;0;2;15;15;10;"0";"0";"1";"0"
"2329";"2007";"1";3;0;0;2;15,5;15,5;10;"0";"0";"3";"0"
"2330";"2007";"1";3;0;0;2;16;16;10;"0";"0";"0";"0"
"2331";"2007";"1";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"2332";"2007";"1";3;0;0;2;17;17;10;"0";"0";"0";"0"
"2333";"2007";"1";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"2334";"2007";"1";3;0;0;2;18;18;10;"0";"0";"0";"0"
"2335";"2007";"1";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"2336";"2007";"1";3;0;0;2;19;19;10;"0";"0";"0";"0"
"2337";"2007";"2";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"2338";"2007";"2";3;0;0;2;4;4;10;"0";"0";"0";"0"
"2339";"2007";"2";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"2340";"2007";"2";3;0;0;2;5;5;10;"0";"0";"0";"0"
"2341";"2007";"2";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"2342";"2007";"2";3;0;0;2;6;6;10;"0";"0";"0";"0"
"2343";"2007";"2";3;0;0;2;6,5;6,5;10;"0";"1";"0";"0"
"2344";"2007";"2";3;0;0;2;7;7;10;"0";"1";"0";"0"
"2345";"2007";"2";3;0;0;2;7,5;7,5;10;"0";"1";"0";"0"
"2346";"2007";"2";3;0;0;2;8;8;10;"0";"1";"0";"0"
"2347";"2007";"2";3;0;0;2;8,5;8,5;10;"0";"5";"0";"0"
"2348";"2007";"2";3;0;0;2;9;9;10;"0";"11";"0";"0"
"2349";"2007";"2";3;0;0;2;9,5;9,5;10;"0";"31";"0";"0"
"2350";"2007";"2";3;0;0;2;10;10;10;"0";"41";"0";"0"
"2351";"2007";"2";3;0;0;2;10,5;10,5;10;"0";"54";"0";"0"
"2352";"2007";"2";3;0;0;2;11;11;10;"0";"62";"0";"0"
"2353";"2007";"2";3;0;0;2;11,5;11,5;10;"0";"68";"0";"0"
"2354";"2007";"2";3;0;0;2;12;12;10;"0";"40";"0";"0"
"2355";"2007";"2";3;0;0;2;12,5;12,5;10;"0";"32";"0";"0"
"2356";"2007";"2";3;0;0;2;13;13;10;"0";"32";"1";"0"
"2357";"2007";"2";3;0;0;2;13,5;13,5;10;"0";"21";"2";"0"
"2358";"2007";"2";3;0;0;2;14;14;10;"0";"6";"2";"0"
"2359";"2007";"2";3;0;0;2;14,5;14,5;10;"0";"4";"6";"0"
"2360";"2007";"2";3;0;0;2;15;15;10;"0";"1";"2";"0"
"2361";"2007";"2";3;0;0;2;15,5;15,5;10;"0";"0";"0";"0"
"2362";"2007";"2";3;0;0;2;16;16;10;"0";"0";"1";"0"
"2363";"2007";"2";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"2364";"2007";"2";3;0;0;2;17;17;10;"0";"0";"0";"0"
"2365";"2007";"2";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"2366";"2007";"2";3;0;0;2;18;18;10;"0";"0";"0";"0"
"2367";"2007";"2";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"2368";"2007";"2";3;0;0;2;19;19;10;"0";"0";"0";"0"
"2369";"2007";"3";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"2370";"2007";"3";3;0;0;2;4;4;10;"0";"0";"0";"0"
"2371";"2007";"3";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"2372";"2007";"3";3;0;0;2;5;5;10;"0";"0";"0";"0"
"2373";"2007";"3";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"2374";"2007";"3";3;0;0;2;6;6;10;"0";"0";"0";"0"
"2375";"2007";"3";3;0;0;2;6,5;6,5;10;"0";"0";"0";"0"
"2376";"2007";"3";3;0;0;2;7;7;10;"0";"0";"0";"0"
"2377";"2007";"3";3;0;0;2;7,5;7,5;10;"1";"0";"0";"0"
"2378";"2007";"3";3;0;0;2;8;8;10;"1";"0";"0";"0"
"2379";"2007";"3";3;0;0;2;8,5;8,5;10;"1";"0";"0";"0"
"2380";"2007";"3";3;0;0;2;9;9;10;"1";"0";"0";"0"
"2381";"2007";"3";3;0;0;2;9,5;9,5;10;"1";"0";"0";"0"
"2382";"2007";"3";3;0;0;2;10;10;10;"1";"1";"0";"0"
"2383";"2007";"3";3;0;0;2;10,5;10,5;10;"3";"4";"0";"0"
"2384";"2007";"3";3;0;0;2;11;11;10;"0";"10";"0";"0"
"2385";"2007";"3";3;0;0;2;11,5;11,5;10;"0";"31";"0";"0"
"2386";"2007";"3";3;0;0;2;12;12;10;"0";"44";"0";"0"
"2387";"2007";"3";3;0;0;2;12,5;12,5;10;"0";"36";"0";"0"
"2388";"2007";"3";3;0;0;2;13;13;10;"0";"36";"0";"0"
"2389";"2007";"3";3;0;0;2;13,5;13,5;10;"0";"32";"0";"0"
"2390";"2007";"3";3;0;0;2;14;14;10;"0";"20";"0";"0"
"2391";"2007";"3";3;0;0;2;14,5;14,5;10;"0";"10";"3";"0"
"2392";"2007";"3";3;0;0;2;15;15;10;"0";"4";"1";"0"
"2393";"2007";"3";3;0;0;2;15,5;15,5;10;"0";"1";"0";"0"
"2394";"2007";"3";3;0;0;2;16;16;10;"0";"0";"0";"0"
"2395";"2007";"3";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"2396";"2007";"3";3;0;0;2;17;17;10;"0";"0";"0";"0"
"2397";"2007";"3";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"2398";"2007";"3";3;0;0;2;18;18;10;"0";"0";"0";"0"
"2399";"2007";"3";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"2400";"2007";"3";3;0;0;2;19;19;10;"0";"0";"0";"0"
"2401";"2007";"4";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"2402";"2007";"4";3;0;0;2;4;4;10;"0";"0";"0";"0"
"2403";"2007";"4";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"2404";"2007";"4";3;0;0;2;5;5;10;"0";"0";"0";"0"
"2405";"2007";"4";3;0;0;2;5,5;5,5;10;"6";"0";"0";"0"
"2406";"2007";"4";3;0;0;2;6;6;10;"24";"0";"0";"0"
"2407";"2007";"4";3;0;0;2;6,5;6,5;10;"34";"0";"0";"0"
"2408";"2007";"4";3;0;0;2;7;7;10;"31";"0";"0";"0"
"2409";"2007";"4";3;0;0;2;7,5;7,5;10;"43";"0";"0";"0"
"2410";"2007";"4";3;0;0;2;8;8;10;"22";"0";"0";"0"
"2411";"2007";"4";3;0;0;2;8,5;8,5;10;"20";"0";"0";"0"
"2412";"2007";"4";3;0;0;2;9;9;10;"9";"0";"0";"0"
"2413";"2007";"4";3;0;0;2;9,5;9,5;10;"8";"1";"0";"0"
"2414";"2007";"4";3;0;0;2;10;10;10;"13";"1";"0";"0"
"2415";"2007";"4";3;0;0;2;10,5;10,5;10;"25";"1";"0";"0"
"2416";"2007";"4";3;0;0;2;11;11;10;"19";"11";"0";"0"
"2417";"2007";"4";3;0;0;2;11,5;11,5;10;"27";"26";"0";"0"
"2418";"2007";"4";3;0;0;2;12;12;10;"14";"34";"0";"0"
"2419";"2007";"4";3;0;0;2;12,5;12,5;10;"4";"38";"0";"0"
"2420";"2007";"4";3;0;0;2;13;13;10;"0";"45";"0";"0"
"2421";"2007";"4";3;0;0;2;13,5;13,5;10;"0";"41";"0";"0"
"2422";"2007";"4";3;0;0;2;14;14;10;"0";"30";"1";"0"
"2423";"2007";"4";3;0;0;2;14,5;14,5;10;"0";"13";"1";"0"
"2424";"2007";"4";3;0;0;2;15;15;10;"0";"3";"1";"0"
"2425";"2007";"4";3;0;0;2;15,5;15,5;10;"0";"1";"0";"0"
"2426";"2007";"4";3;0;0;2;16;16;10;"0";"0";"0";"0"
"2427";"2007";"4";3;0;0;2;16,5;16,5;10;"0";"0";"0";"0"
"2428";"2007";"4";3;0;0;2;17;17;10;"0";"0";"0";"0"
"2429";"2007";"4";3;0;0;2;17,5;17,5;10;"0";"0";"0";"0"
"2430";"2007";"4";3;0;0;2;18;18;10;"0";"0";"0";"0"
"2431";"2007";"4";3;0;0;2;18,5;18,5;10;"0";"0";"0";"0"
"2432";"2007";"4";3;0;0;2;19;19;10;"0";"0";"0";"0"
"2433";"2008";"1";3;0;0;2;3,5;3,5;10;"0";"0";"0";"0"
"2434";"2008";"1";3;0;0;2;4;4;10;"0";"0";"0";"0"
"2435";"2008";"1";3;0;0;2;4,5;4,5;10;"0";"0";"0";"0"
"2436";"2008";"1";3;0;0;2;5;5;10;"0";"0";"0";"0"
"2437";"2008";"1";3;0;0;2;5,5;5,5;10;"0";"0";"0";"0"
"2438";"2008";"1";3;0;0;2;6;6;10;"0";"0";"0";"0"
"2439";"2008";"1";3;0;0;2;6,5;6,5;10;"0";"0";"0";"0"
"2440";"2008";"1";3;0;0;2;7;7;10;"0";"1";"0";"0"
"2441";"2008";"1";3;0;0;2;7,5;7,5;10;"0";"1";"0";"0"
"2442";"2008";"1";3;0;0;2;8;8;10;"0";"1";"0";"0"
"2443";"2008";"1";3;0;0;2;8,5;8,5;10;"0";"1";"0";"0"
"2444";"2008";"1";3;0;0;2;9;9;10;"0";"1";"0";"0"
"2445";"2008";"1";3;0;0;2;9,5;9,5;10;"0";"1";"0";"0"
"2446";"2008";"1";3;0;0;2;10;10;10;"0";"10";"0";"0"
"2447";"2008";"1";3;0;0;2;10,5;10,5;10;"0";"17";"0";"0"
"2448";"2008";"1";3;0;0;2;11;11;10;"0";"26";"0";"0"
"2449";"2008";"1";3;0;0;2;11,5;11,5;10;"0";"32";"0";"0"
"2450";"2008";"1";3;0;0;2;12;12;10;"0";"31";"5";"0"
"2451";"2008";"1";3;0;0;2;12,5;12,5;10;"0";"37";"4";"0"
"2452";"2008";"1";3;0;0;2;13;13;10;"0";"14";"17";"0"
"2453";"2008";"1";3;0;0;2;13,5;13,5;10;"0";"9";"17";"0"
"2454";"2008";"1";3;0;0;2;14;14;10;"0";"5";"18";"0"
"2455";"2008";"1";3;0;0;2;14,5;14,5;10;"0";"0";"16";"0"
"2456";"2008";"1";3;0;0;2;15;15;10;"0";"0";"14";"1"
"2457";"2008";"1";3;0;0;2;15,5;15,5;10;"0";"0";"7";"1"
